timestamp,poor_signal,attention,meditation,blink,delta,theta,alpha_low,alpha_high,beta_low,beta_high,gamma_low,gamma_mid
1371625219.73,0,64,26,0,12783360,529920,8134144,11352064,15798784,15809792,4198656,4917248
1371625220.74,0,74,14,0,4066048,6236672,13634816,15341056,14778368,9923328,1382656,16582400
1371625221.73,0,83,10,0,10109696,3218432,15539200,2715392,9771264,3469312,3543552,5703424
1371625222.72,0,88,10,0,3027456,14097408,1181696,9649152,2175488,9772800,14747392,12258560
1371625223.73,0,83,10,0,16320768,6770176,7150592,3236096,5050112,4210944,15140096,2754816
1371625224.71,0,66,27,0,2886912,5321216,1067264,10232320,2629632,1842688,1575424,11077376
1371625225.71,0,50,27,0,3344384,4868608,8660736,10493696,14558208,11008,9442048,4066048
1371625226.71,0,53,20,0,15604480,994816,2301440,8784128,13908224,4662784,15993344,3672064
1371625227.7,0,57,13,0,13378560,3622144,16322560,15418624,6237696,4085760,15076096,16584192
1371625228.7,0,67,11,0,11010560,6687744,7935744,12522496,2493696,12919552,12653312,6099200
1371625229.7,0,74,16,0,7808768,10624768,10231040,3488000,15797760,8271616,14158592,7213568
1371625230.69,0,64,29,0,3084800,9849344,16399616,14500608,596224,8725504,3743488,5116672
1371625231.69,0,60,41,0,10164736,8129024,12406784,8267776,3219456,4469760,6231552,12193536
1371625232.68,0,57,41,0,12133888,478464,9775104,1404672,10036224,13462272,1578240,6951168
1371625233.68,0,43,48,0,7083264,7088896,5265664,12669952,10231296,15799552,9767680,10356480
1371625234.68,0,47,50,0,1971968,14619136,12790784,16613376,1131008,14431488,13766144,8785664
1371625235.67,0,40,53,0,13176064,5906688,14231552,3102976,4000768,335616,6694656,6949376
1371625236.66,0,23,69,0,10027776,4791808,2348544,3624960,15996928,11474432,1512704,3409920
1371625237.67,0,34,61,0,4859648,3362048,3576320,737536,679424,16667392,4724992,16254208
1371625238.65,0,27,66,0,15932928,14298112,4554240,3580672,929280,11613440,15271424,10947840
1371625239.65,0,43,48,0,10437376,404736,3607040,7546112,15409664,3431424,13109760,3672832
1371625240.65,0,60,34,0,3747584,14225920,2163968,11942656,11803648,7414272,9769728,5704192
1371625241.64,0,66,23,0,4727808,2369024,2496512,6162176,205824,11741440,2101504,1574400
1371625242.64,0,77,16,0,6036480,12388096,6964736,4331520,7741952,10825216,3871488,9505024
1371625243.64,0,63,34,0,2818816,8589312,8397312,12279040,10754816,2303232,7084800,2100992
1371625244.63,0,56,27,0,11865088,1528064,13963520,5388032,11739648,5643520,10030080,3146752
1371625245.63,0,38,48,0,12389376,1003264,6722816,9528064,5245440,2824448,4787968,4527360
1371625246.63,0,51,38,0,11929600,15609600,3350016,10510080,1118720,5719297,14552064,7933696
1371625247.62,0,44,43,0,6361856,10169856,8994304,12599553,4202752,16332288,333056,9704704
1371625248.62,0,44,54,0,11863552,269056,3958528,8871936,2302208,11676672,3606016,1248512
1371625249.62,0,61,51,0,1248000,13045504,14226944,2279424,7278336,11759104,4197888,8848896
1371625250.61,0,40,61,0,14301952,561664,16522752,2996480,3019520,2378240,7873024,7539200
1371625251.61,0,57,48,0,13840128,16719360,2370304,8549376,2830336,10326784,9963520,16516352
1371625252.6,0,60,48,0,12783616,4069632,11705088,3900416,3553792,11224576,13502208,7211264
1371625253.6,0,48,53,0,12132096,9376000,6718720,9368576,15680512,2765568,8325632,15928064
1371625254.6,0,50,54,0,3610624,8140800,15293952,5914368,16520704,8599808,3477504,13829376
1371625255.58,0,53,48,0,14096640,8391424,69888,13898752,11349504,9778688,15272704,14224896
1371625256.58,0,60,40,0,12076544,16455168,6360064,8602368,9836032,4863744,7671040,13961728
1371625257.59,0,78,24,0,3548160,2690048,6883072,7482624,793856,1129472,1055232,16653568
1371625258.57,0,88,10,0,1183744,80896,8127488,5775360,5839104,11683840,1056768,6686464
1371625259.57,0,81,16,0,12193280,14564864,9768960,10898688,5639936,9654272,2362624,12651008
1371625260.57,0,70,7,0,2568192,15325696,7482880,1189632,11277824,8073984,8064768,13175040
1371625261.56,0,69,7,0,2760960,12523264,2163968,10118912,7874816,15824128,790528,8063488
1371625262.56,0,53,29,0,921856,7678720,7842560,229120,13113088,10233600,4593920,13174272
1371625263.56,0,38,48,0,7348480,16528896,10478336,16406017,2561024,6245376,3345664,12196352
1371625264.55,0,37,67,0,7942912,3363072,332032,3450625,4794112,7162112,6568448,4264704
1371625265.55,0,27,77,0,4467712,9643520,3095552,1676800,3805952,13850880,7605504,6491136
1371625266.55,0,38,66,0,6489344,9059072,1595648,2125056,867584,13521664,15928832,4328960
1371625267.54,0,48,53,0,4524544,7873536,4857088,1077248,2759168,7291648,1644544,7670016
1371625268.54,0,64,41,0,14100480,5186304,13964288,1003776,10097920,1011200,12590080,16386048
1371625269.54,0,60,38,0,14027520,12856064,212736,16612864,5259264,1848832,14092544,6950144
1371625270.53,0,57,41,0,12854528,2305536,9180160,7764992,14948352,13379072,10097920,10422272
1371625271.53,0,54,38,0,1644032,8465408,8528640,8207616,8466688,15673344,14287872,3017472
1371625272.51,0,47,38,0,8262912,5842944,3221504,1125632,7942144,7547392,1053696,16189952
1371625273.51,0,43,48,0,4918016,857344,3610112,12270593,15670016,7617280,4393472,788224
1371625274.52,0,57,43,0,11095040,14095616,5642496,10251264,3609856,37888,1511936,1641216
1371625275.5,0,64,48,0,5900544,3410432,403712,10443264,4920320,7231488,2754816,657664
1371625276.5,0,66,54,0,12192256,11342592,16722176,10985216,78848,10504704,2691072,14945280
1371625277.5,0,78,41,0,7871744,8395264,5971712,9777920,15142400,3817472,12126464,8521472
1371625278.49,0,69,47,0,14828800,8860928,4816640,12079360,14164480,2516224,10690304,16520704
1371625279.49,0,64,34,0,4982784,11099648,10290688,5453568,7617280,12531712,5507584,8588288
1371625280.49,0,64,30,0,8785408,13450496,12950016,15281152,14488064,1140992,461312,9439232
1371625281.48,0,60,30,0,7960576,8859904,5116416,11911680,9788416,4154112,14617600,10094592
1371625282.48,0,50,35,0,10491648,869376,13264384,3579904,11023104,4925440,15927296,15338240
1371625283.48,0,50,48,0,7020544,12592640,16668160,15419904,4525312,12144128,1246976,4196608
1371625284.47,0,54,47,0,14288384,8527104,9842176,12872192,8590848,1146624,14815488,5507072
1371625285.47,0,64,40,0,5443072,1187072,1906944,14957824,207104,10712064,1249280,11142912
1371625286.47,0,74,43,0,11936512,12456960,10323968,13045761,14624512,9662976,14037248,15207936
1371625287.46,0,63,53,0,16715520,4284160,8391682,7854080,9117440,94208,15273472,14420224
1371625288.46,0,63,48,0,12730624,6958336,5254912,1459456,16072960,686848,9641472,14615808
1371625289.46,0,61,48,0,16713472,15147776,72448,2435072,1714944,3689728,2559744,14290432
1371625290.44,0,69,24,0,3478528,2043648,14747392,14102016,12552192,1720832,14095104,11797760
